ANYO_PROCESO;CODIGO_CARRERA;NOMBRE_CARRERA;NOMBRE_UNIVERSIDAD;AREA_CONOCIMIENTO_SIES;VACANTES_REG;NUM_SELEC_REG;COMPLETA_VACANTES_REG;PROM_OBLIGATORIAS_ULTIMO_SELEC;PROM_OBLIGATORIAS_SD;PROM_OBLIGATORIAS_MIN;PROM_OBLIGATORIAS_P10;PROM_OBLIGATORIAS_P25;PROM_OBLIGATORIAS_PROM;PROM_OBLIGATORIAS_MED;PROM_OBLIGATORIAS_P75;PROM_OBLIGATORIAS_P90;PROM_OBLIGATORIAS_MAX
2025;13019;INGENIERIA COMERCIAL (CONCEPCION);UNIVERSIDAD DE CONCEPCION;ADMINISTRACIÓN Y COMERCIO;130;152;1;577;71.47;577;626;668.12;720.62;717.25;770.12;815.65;928.5
2025;13020;INGENIERIA EN BIOTECNOLOGIA VEGETAL;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;40;29;0;562;60.65;516.5;566;591;639.24;639.5;678;716.6;783
2025;13022;AUDITORIA;UNIVERSIDAD DE CONCEPCION;ADMINISTRACIÓN Y COMERCIO;60;65;1;701.5;73.95;570;617.4;649.5;706.69;691.5;750.5;826.1;875
2025;13023;ADMINISTRACION PUBLICA Y CIENCIA POLITICA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;70;80;1;735;70.24;580;627.3;671;728.83;734;773.75;831.35;857
2025;13024;DERECHO;UNIVERSIDAD DE CONCEPCION;DERECHO;145;170;1;736;55.56;688.5;728;747.5;793.76;788.75;838;868.5;934
2025;13025;TRABAJO SOCIAL;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;70;86;1;550;68.91;429;547.5;576;625.46;626.25;676.38;705.75;796.5
2025;13026;ANTROPOLOGIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;66;82;1;488;88.46;449;533.7;582.25;644.13;640.5;711;765.95;898
2025;13027;EDUCACION PARVULARIA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;40;48;1;593;74.9;445.5;544.9;563.38;620.22;617.5;653.25;720.35;829
2025;13028;EDUCACION DIFERENCIAL;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;40;48;1;570;65.93;506.5;543.7;578;622.42;620;664.88;702.75;808
2025;13029;DERECHO (CHILLAN);UNIVERSIDAD DE CONCEPCION;DERECHO;65;72;1;709;57.65;646;688.65;708.88;754.03;752.75;775.62;837.95;907.5
2025;13030;INGENIERIA COMERCIAL (CHILLAN);UNIVERSIDAD DE CONCEPCION;ADMINISTRACIÓN Y COMERCIO;60;68;1;626;67.24;584.5;628.8;669.5;714.04;704.75;762.75;793.35;875.5
2025;13031;PERIODISMO;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;50;60;1;525.5;75.78;525.5;598.95;628.25;684.92;675.5;736.12;777.75;885
2025;13032;EDUCACIÓN BÁSICA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;80;95;1;550;80.13;413.5;522.4;555;608.56;590.5;668;715.4;866
2025;13035;PEDAGOGIA EN CS. NATURALES Y BIOLOGIA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;25;35;1;553;90.44;504.5;550.6;597;651.74;637;701;751.6;892.5
2025;13036;PEDAGOGIA EN CS. NATURALES Y FISICA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;7;0;633.5;38.77;572.5;601.9;621.5;632.79;628;642;671.1;702
2025;13037;PEDAGOGIA EN CS. NATURALES Y QUIMICA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;23;1;654;78.18;508.5;551.8;573.25;629.37;609;687.5;738.9;799.5
2025;13039;PEDAGOGIA EN EDUCACION MUSICAL;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;25;28;1;567;80.81;567;641.75;661.88;720.57;704;771.88;818.4;946.5
2025;13040;PEDAGOGIA EN HISTORIA Y GEOGRAFIA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;45;55;1;606.5;79.59;553.5;591.4;615.75;684.5;684.5;723.25;790.8;866
2025;13041;PEDAGOGIA EN ESPAÑOL;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;40;45;1;602;76.79;562;598.1;628.5;694.17;690;719;815.5;866.5
2025;13042;PEDAGOGIA EN FILOSOFIA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;27;1;536;68.55;502;530.7;546.25;591.76;579.5;637;667.2;818.5
2025;13043;INGENIERIA EN CONSERVACION DE RECURSOS NATURALES;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;40;33;0;619.5;113.22;490.5;535.6;595.5;680.74;673.5;742;843.8;929.5
2025;13044;INGENIERIA AMBIENTAL (CHILLAN);UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;40;30;0;587.5;95.23;511.5;559.3;584.12;671.9;667.5;743.5;795.25;862.5
2025;13046;CIENCIAS FISICAS;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;45;52;1;711;71.45;656;711.9;733.25;791.47;782.25;842.88;899.25;946.5
2025;13048;BIOQUIMICA;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;54;74;1;719.5;52.67;719.5;751.25;783.62;821.2;812.75;858.12;898.35;934
2025;13049;QUIMICA Y FARMACIA;UNIVERSIDAD DE CONCEPCION;SALUD;82;100;1;850;35.04;787;814.5;833.5;857.06;855;877.88;894.85;965.5
2025;13050;NUTRICION Y DIETETICA;UNIVERSIDAD DE CONCEPCION;SALUD;65;85;1;595;64.03;528.5;599;629;668.85;657.5;706.5;757.5;877.5
2025;13052;BACHILLERATO EN HUMANIDADES;UNIVERSIDAD DE CONCEPCION;HUMANIDADES;40;65;1;528.5;73.09;487;524.7;556;609.34;600.5;660.5;707.8;799.5
2025;13054;ARTES VISUALES;UNIVERSIDAD DE CONCEPCION;ARTE Y ARQUITECTURA;50;57;1;628.5;71.83;553;585.8;609.5;662.11;646.5;697.5;774.2;848
2025;13055;ASTRONOMIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;35;40;1;839.5;45.12;757.5;778.85;806.38;842.94;845.75;879.5;897.5;914.5
2025;13056;GEOFISICA;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;35;41;1;606.5;94.06;502;553;608;678.72;677.5;742.5;798.5;895.5
2025;13057;PEDAGOGIA EN INGLES;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;55;62;1;636;65.58;536;599;626.12;671.96;671.25;698.38;769.35;826.5
2025;13058;TRADUCCION/INTERPRETACION EN IDIOMAS EXTRANJEROS;UNIVERSIDAD DE CONCEPCION;HUMANIDADES;73;83;1;702;73.64;573.5;644.2;680.5;731.52;725;786.5;821.3;924
2025;13059;LICENCIATURA EN HISTORIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;30;40;1;562;58.52;528;567.1;598.25;648.36;659.5;688.12;708.05;785.5
2025;13060;TEATRO;UNIVERSIDAD DE CONCEPCION;ARTE Y ARQUITECTURA;40;40;1;651.5;82.53;546;585.2;633.5;685.25;672.75;736.25;780.15;889
2025;13061;INGENIERIA AMBIENTAL;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;55;50;0;549;100.46;487.5;542.85;573;639.91;608.5;678.12;811.7;893.5
2025;13062;INGENIERIA CIVIL BIOMEDICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;58;74;1;776;45.91;734.5;781.3;801.38;839.05;844.25;868.5;888.7;977
2025;13064;INGENIERIA CIVIL EN TELECOMUNICACIONES;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;20;26;1;692;57.64;611.5;646.25;694.38;727.12;730.75;759.38;809.75;827.5
2025;13065;INGENIERIA ESTADISTICA;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;25;28;1;710.5;80.64;562;620.95;677.88;727.48;737.25;774.25;817.2;920
2025;13066;INGENIERIA CIVIL AEROESPACIAL;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;18;20;1;869;26.35;865;872.6;881;903.3;903;926;939.75;946.5
2025;13067;PSICOLOGIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;59;69;1;790;54.51;729;760.1;784;825.31;823;861.5;900.4;954.5
2025;13068;INGENIERIA CIVIL, PRIMER AÑO COMUN;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;190;216;1;793;57.92;602;697.5;727.5;773.37;776;814.12;845.25;925.5
2025;13069;INGENIERIA CIVIL;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;98;110;1;804;56.32;661;728.7;755.75;794.48;793;833.5;870.9;904
2025;13070;INGENIERIA CIVIL ELECTRICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;53;58;1;792;51.13;735.5;771.45;803;837.97;839.25;872.5;898.75;965.5
2025;13071;INGENIERIA CIVIL ELECTRONICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;58;62;1;726;51.47;667;739.85;755.25;788.54;795.75;821.62;848.8;898
2025;13072;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;113;118;1;799;37.46;785.5;814.25;839.5;864.91;868;893.5;911.5;955.5
2025;13073;INGENIERIA CIVIL INFORMATICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;53;58;1;829;39.85;779.5;826.45;849.62;877.76;886;906.62;928.65;961.5
2025;13074;INGENIERIA CIVIL MECANICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;70;78;1;742;48.27;718.5;759.95;778;815.31;808;841.38;889.25;934
2025;13075;INGENIERIA CIVIL METALURGICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;75;90;1;621.5;67.41;602.5;660.75;680.5;733.17;727.75;778.5;823.75;911
2025;13076;INGENIERIA CIVIL QUIMICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;73;82;1;799.5;46.6;739;795.35;812.75;849.95;849.5;888.12;907.5;946.5
2025;13077;SOCIOLOGIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;65;60;0;508.5;90.73;487;550.35;586.88;654.95;656.5;717.5;779.8;864
2025;13078;INGENIERIA COMERCIAL (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;ADMINISTRACIÓN Y COMERCIO;70;80;1;563.5;91.73;488;540.2;589.25;658.1;655.5;718.62;790.75;906.5
2025;13079;PEDAGOGIA EN CS. NATURALES Y BIOLOGIA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;27;1;563;53.27;504;513.5;530.5;564.85;551.5;578.75;630.6;734
2025;13080;ARQUITECTURA;UNIVERSIDAD DE CONCEPCION;ARTE Y ARQUITECTURA;73;82;1;685;48.23;657.5;694.1;734.62;768.96;771;805;831.4;868.5
2025;13081;TECNOLOGIA MEDICA;UNIVERSIDAD DE CONCEPCION;SALUD;73;73;1;797;40.87;741;771.4;793;822.58;822.5;850;869.8;934
2025;13082;FONOAUDIOLOGIA;UNIVERSIDAD DE CONCEPCION;SALUD;58;80;1;576.5;58.78;487;548.85;576.5;622.24;621.5;664;698.05;756.5
2025;13083;KINESIOLOGIA;UNIVERSIDAD DE CONCEPCION;SALUD;68;69;1;636;56.86;636;689.9;731.5;760.63;759;795;842.1;879.5
2025;13085;INGENIERIA EN BIOTECNOLOGIA VEGETAL (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;20;19;0;530.5;85.17;511.5;540.5;576.25;645.61;648;726.75;754.7;774
2025;13086;MEDICINA;UNIVERSIDAD DE CONCEPCION;SALUD;100;100;1;920;20.74;882;907.45;917;931.36;931;945.12;954.15;998.5
2025;13087;ENFERMERIA (CONCEPCION);UNIVERSIDAD DE CONCEPCION;SALUD;103;150;1;739;53.21;665.5;707.4;738.12;773.1;767.5;814.88;845.05;892.5
2025;13088;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD DE CONCEPCION;SALUD;80;80;1;680.5;44.79;680;712.95;743.38;770.91;770.5;794.25;831.8;898
2025;13089;EDUCACION DIFERENCIAL (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;35;40;1;588.5;62.42;458;504.85;518.5;572.6;571.5;615.75;656.75;716.5
2025;13091;ODONTOLOGIA;UNIVERSIDAD DE CONCEPCION;SALUD;75;110;1;793;36.69;754.5;792.9;811.62;836.4;833;863.5;880.6;965.5
2025;13092;EDUCACIÓN BÁSICA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;35;40;1;660.5;67.1;474;529.15;553.25;610.48;611;654.5;698.1;768
2025;13093;INGENIERIA GEOMATICA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;30;24;0;625.5;98.6;486;498.15;514;602.81;576.75;665.75;746.2;797.5
2025;13094;AUDITORIA - DIURNA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;ADMINISTRACIÓN Y COMERCIO;40;45;1;481;82.38;481;562.4;588.5;654.46;657.5;704.5;759.5;848
2025;13101;PEDAGOGIA EN EDUCACION FISICA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;70;81;1;525.5;70.98;502;552;596.5;636.61;630.5;671;720.5;902
2025;13102;INGENIERIA CIVIL DE MINAS;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;70;84;1;761;46.65;709;734.15;762.5;798.49;799;827.12;853.8;907.5
2025;13103;ENFERMERIA (CHILLAN);UNIVERSIDAD DE CONCEPCION;SALUD;58;71;1;694.5;61.3;595;632.5;670.25;712.49;709;761;795;827.5
2025;13104;ENFERMERIA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;SALUD;58;68;1;685;59.28;567.5;602.55;644.75;681.18;680.5;721.25;758.65;835
2025;13105;AGRONOMIA (CONCEPCION);UNIVERSIDAD DE CONCEPCION;AGROPECUARIA;55;66;1;613.5;98.4;490.5;538.75;585.25;650.51;625.25;721.62;795.25;899.5
2025;13106;PEDAGOGIA EN INGLES (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;30;35;1;537;84.14;508.5;538.6;572.75;631.13;607.5;684;763;824
2025;13107;PEDAGOGIA EN ARTES VISUALES;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;21;1;610.5;77.13;559.5;619.5;639.5;693.71;658.5;728;804.5;849
2025;13108;PEDAGOGIA EN MATEMATICA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;40;45;1;659.5;78.59;606.5;662.5;731.5;773.96;777.5;831.5;872.1;934
2025;13111;PEDAGOGIA EN MATEMATICA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;22;1;622;94.06;516;576;624;687.2;691.25;731;814.1;873
2025;14001;AGRONOMIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;AGROPECUARIA;70;85;1;494.5;88.83;488;525.9;549;626.81;615.5;693;733.8;882.5
2025;14002;ARQUITECTURA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ARTE Y ARQUITECTURA;90;105;1;745;56.22;638;678.7;705;746.26;739.5;782;817.7;904
2025;14003;DISEÑO;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ARTE Y ARQUITECTURA;65;85;1;502;81.59;502;549.2;598.5;658.62;659;703.5;756.2;909.5
2025;14004;ARTE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ARTE Y ARQUITECTURA;50;70;1;509.5;79.92;488;518.9;545.12;609.59;590;663.38;744.15;793.5
2025;14005;INGENIERIA COMERCIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ADMINISTRACIÓN Y COMERCIO;130;150;1;592;71.91;576.5;645.45;678.5;727.12;720.5;775.38;820.5;934
2025;14006;CONTADOR AUDITOR;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ADMINISTRACIÓN Y COMERCIO;90;110;1;662;77.77;498.5;595.35;633.62;682.21;682.75;726;784.45;919.5
2025;14007;PERIODISMO;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS SOCIALES;85;100;1;562.5;67.61;477.5;577.55;602.38;650.9;643.75;693.38;735.75;822.5
2025;14008;TRABAJO SOCIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS SOCIALES;55;75;1;530.5;68.78;488;524.8;561.25;608.19;608.5;645.75;713.9;797
2025;14009;BACHILLERATO EN CIENCIAS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;30;50;1;571;93.69;510;552.6;571.38;648.19;639.5;709.5;791.2;917.5
2025;14012;BIOQUIMICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;60;80;1;537.5;84.2;537.5;618.15;657.5;719.44;718;782.12;823.35;934
2025;14013;QUIMICA INDUSTRIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;15;25;1;692;86.8;528;567.2;608.5;674;680.5;748.5;780.8;843
2025;14014;PEDAGOGIA EN QUIMICA Y CIENCIAS NATURALES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;20;6;0;533.5;93.03;533.5;603.75;675.88;693.67;692.75;752.75;784.5;800
2025;14015;KINESIOLOGIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;SALUD;70;90;1;685;62.97;557;600.4;632.62;684.55;686.75;725.75;762.9;842
2025;14016;PEDAGOGIA EN EDUCACION FISICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;65;80;1;603;78.88;528.5;553.2;596.62;651.66;641.25;700.88;746.15;944.5
2025;14018;GEOGRAFIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS SOCIALES;30;30;1;516;102.52;487.5;494.95;517.12;607.73;604.75;651.12;729.3;911.5
2025;14030;DERECHO;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;DERECHO;195;226;1;657.5;65.19;633.5;697;725.62;775.59;771.5;820.5;865.75;928.5
2025;14032;PEDAGOGIA EN EDUCACION ESPECIAL M/DISCAPACIDAD INTELECTUAL O M/DIFICULTA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;60;70;1;537.5;69.16;477.5;537.2;559.62;613.71;604;673.62;705.6;774.5
2025;14033;PEDAGOGIA EN EDUCACION BASICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;50;60;1;516.5;78.06;516.5;535.9;551.75;623.69;612;676.62;736.5;801.5
2025;14034;EDUCACION PARVULARIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;30;45;1;648;69.65;486.5;523.7;540.5;610.4;605.5;648;692.3;801
2025;14037;PEDAGOGIA EN INGLES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;75;95;1;613;79.89;474;576.8;607.75;660.17;645;711.5;773.9;893.5
2025;14038;INTERPRETACION O TRADUCCION (INGLES-ESPAÑOL);PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;HUMANIDADES;65;85;1;637;74.23;481;549;588;637.3;625.5;682.5;725.1;848
2025;14040;PSICOLOGIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS SOCIALES;80;95;1;749.5;58.57;646.5;705.4;741.5;779.78;775.5;822.75;856.5;937.5
2025;14060;INGENIERIA CIVIL BIOQUIMICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;55;70;1;543;88.61;543;609.85;650.62;717.76;719.25;776.25;851.4;911.5
2025;14061;INGENIERIA CIVIL ELECTRICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;60;76;1;639.5;68.32;619;659.5;685;741.43;735;776.88;839.25;954.5
2025;14062;INGENIERIA CIVIL ELECTRONICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;60;75;1;700.5;84.12;592.5;635.4;676;732.92;717;777.25;856.2;955.5
2025;14063;INGENIERIA CIVIL INDUSTRIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;155;180;1;815;55.86;665.5;726;749.38;793.76;790.75;830.12;867.6;934
2025;14064;INGENIERIA CIVIL INFORMATICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;120;140;1;714.5;67.8;626.5;692.55;719.38;767.8;757.5;811.62;862.05;942.5
2025;14065;INGENIERIA CIVIL MECANICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;55;70;1;649.5;66.1;598.5;653.5;695.62;739.64;742.25;783.25;816.95;900
2025;14066;INGENIERIA CIVIL METALÚRGICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;35;50;1;616;64.74;576.5;613;646.12;687.1;677;719.38;783.3;870
2025;14067;INGENIERIA CIVIL QUIMICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;60;75;1;582;83.22;552;634.7;674;738.28;735;808.25;846.5;925
2025;14069;INGENIERIA ELECTRICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;30;45;1;554.5;69.68;548;566.8;630;668.27;668;713;761.9;800
2025;14070;INGENIERIA ELECTRONICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;25;40;1;549;77.94;506;558;589.88;643.61;625.25;695.62;734.05;835.5
2025;14071;INGENIERIA EN CONSTRUCCION;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;50;65;1;510;68.72;493.5;513;545.5;597.43;587;647;685;792
2025;14072;INGENIERIA MECANICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;25;35;1;682.5;65.01;556;596.5;620.5;668.49;663.5;706.25;754.1;868.5
2025;14080;OCEANOGRAFIA Ó BIOLOGIA MARINA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;30;50;1;640.5;69.32;547.5;606.7;637.88;691.58;691.25;739.38;784.95;850
2025;14081;INGENIERIA CIVIL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;85;110;1;713;70.82;577;612.45;671.25;711.82;709.75;748.88;792.65;934
2025;14082;TECNOLOGIA MEDICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;SALUD;90;121;1;597;66.86;555;625.5;660.5;707.4;705;748.5;797;933.5
2025;14083;INGENIERIA CIVIL DE MINAS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;90;115;1;719.5;69.81;574.5;636;671.75;722.29;720;758.25;807.2;951.5
2025;14085;PEDAGOGIA EN BIOLOGIA Y CIENCIAS NATURALES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;20;24;1;562.5;89.45;505.5;521.65;560.12;626.38;607;678.62;757.35;789
2025;14086;LICENCIATURA EN BIOLOGIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;20;30;1;576.5;77.49;539.5;586.2;609.75;675.48;663;725.5;782.65;822
2025;14087;PEDAGOGIA EN MATEMATICAS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;50;55;1;621;103.17;441.5;568.2;604.25;677.35;671.5;752.5;801.9;920
2025;14088;LICENCIATURA EN MATEMATICAS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;10;8;0;535;134.8;513.5;528.55;620.5;703.88;721.5;774.88;852.2;904
2025;14089;PEDAGOGÍA EN FÍSICA Y CIENCIAS NATURALES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;20;5;0;606.5;63.58;539.5;566.3;606.5;633.1;646;667;690.7;706.5
2025;14090;LICENCIATURA EN FISICA O LICENCIATURA EN FISICA MENCION ASTRONOMIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;35;50;1;735.5;95.12;494.5;617.7;657.5;721.73;726.5;762.88;848.55;961.5
2025;14091;PEDAGOGIA EN CASTELLANO Y COMUNICACION;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;60;70;1;608.5;79.95;495;521.45;550.62;615.29;602.5;667.25;724.85;835
2025;14092;LICENCIATURA EN LINGUISTICA Y LITERATURA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;HUMANIDADES;20;30;1;506.5;94.14;506.5;554.2;615;671.95;652.25;733.88;784.5;875.5
2025;14093;PEDAGOGIA EN FILOSOFIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;15;8;0;543;60.17;543;606;651;664.94;678.25;684.88;712.55;753.5
2025;14094;LICENCIATURA EN FILOSOFIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;HUMANIDADES;10;16;1;494.5;92.43;494.5;498;538.12;603.03;593;637.88;717.5;820.5
2025;14095;PEDAGOGIA EN HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;50;65;1;549;91.16;502.5;554.3;585;659.32;645.5;730.5;768;951.5
2025;14097;PEDAGOGIA EN MUSICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;20;30;1;636.5;66.22;526.5;604.25;646.88;675.23;678.75;708.12;736.4;838
2025;14098;LICENCIATURA EN CIENCIAS Y ARTES MUSICALES O LIC. M/COMPOSICION;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ARTE Y ARQUITECTURA;20;30;1;600;92.94;547;593.15;631.5;709.98;711;796.12;823.8;857
2025;14099;INGENIERIA CIVIL EN CONSTRUCCION;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;50;65;1;632.5;77.07;502;554.9;595;648.2;643.5;697.5;743;866.5
2025;14100;INGENIERIA CIVIL EN CIENCIA DE DATOS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;25;35;1;584.5;98.26;514.5;592.4;657;716.5;699;793.5;841.5;911
2025;14101;INGENIERIA CIVIL EN TELECOMUNICACIONES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;20;30;1;588.5;106.37;498;569.2;599;667.85;661.5;688;813.4;920
2025;14103;LICENCIATURA EN HISTORIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS SOCIALES;35;49;1;485;93.59;485;514;532.5;606.71;585;660.5;714.2;880.5
2025;14104;INGENIERIA EN INFORMATICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;95;115;1;672;82.36;524.5;604.6;647.75;706.08;697;754;821.8;915.5
2025;14105;INGENIERÍA CIVIL EN TRANSPORTE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;20;21;1;584.5;91.34;513;547.5;554.5;620.52;599.5;619;728;888.5
